inchi_key,canonical_smiles,name,vivo_dilirank,vivo_livertox,vivo_dailymed,vivo_pubmed,vivo_ctd,vivo_faers,vivo_chembl,vivo_marketed_clean_neg,has_dilirank,has_livertox,has_dm_boxed
WEUCDJCFJHYFRL-UHFFFAOYSA-N,CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,homochlorcyclizine,unknown,,,,,,1.0,1.0,False,False,False
ACTRVOBWPAIOHC-UHFFFAOYSA-N,O=C(O)C(S)C(S)C(=O)O,Dimercaptosuccinic Acid,vLess-DILI-Concern,E,,,strong,,,1.0,True,True,False
TWHSQQYCDVSBRK-UHFFFAOYSA-N,CNC(=O)c1cccc2c(Nc3ccc(NS(C)(=O)=O)cc3OC)c3cccc(C)c3nc12,asulacrine,unknown,,,,strong,,1.0,1.0,False,False,False
GJSURZIOUXUGAL-UHFFFAOYSA-N,Clc1cccc(Cl)c1NC1=NCCN1,Clonidine hydrochloride,Ambiguous-DILI-Concern,E,adverse_hepatotox,weak,medium,,1.0,,False,True,False
DFYRUELUNQRZTB-UHFFFAOYSA-N,COc1cc(C(C)=O)ccc1O,Acetovanillone,unknown,,,,medium,,,1.0,False,False,False
VNFPBHJOKIVQEB-UHFFFAOYSA-N,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,Clotrimazole,vLess-DILI-Concern,E,,,strong,,,,True,True,False
BLGXFZZNTVWLAY-UHFFFAOYSA-N,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,Yohimbine,,E,,,medium,,,,False,True,False
DPYMFVXJLLWWEU-UHFFFAOYSA-N,FC(F)OC(F)C(F)(F)F,DESFLURANE,unknown,C,,medium,,,,1.0,False,True,False
WLOHNSSYAXHWNR-DWIOZXRMSA-N,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,DIRITHROMYCIN,unknown,,,,,,1.0,1.0,False,False,False
GJAWHXHKYYXBSV-UHFFFAOYSA-N,O=C(O)c1cccnc1C(=O)O,Quinolinic Acid,unknown,,,,medium,,,1.0,False,False,False
LMNZTLDVJIUSHT-UHFFFAOYSA-N,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,Phosmet,unknown,,,,weak,,,1.0,False,False,False
GPXBXXGIAQBQNI-UHFFFAOYSA-N,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,Vemurafenib,vLess-DILI-Concern,E,,weak,,,,,True,True,False
WDVSHHCDHLJJJR-UHFFFAOYSA-N,Nc1ccc2cc3ccc(N)cc3nc2c1,proflavine,unknown,,,,medium,,,1.0,False,False,False
CBENFWSGALASAD-UHFFFAOYSA-N,O=[O+][O-],Ozone,unknown,,,,strong,,,1.0,False,False,False
HXNFUBHNUDHIGC-UHFFFAOYSA-N,O=c1[nH]c(=O)c2cn[nH]c2[nH]1,Oxypurinol,unknown,,,,medium,,,1.0,False,False,False
BIDUPMYXGFNAEJ-APGVDKLISA-N,CO[C@H]1[C@@H](O)[C@H](N)[C@@H](O[C@H]2O[C@H]([C@H](C)N)CC[C@H]2N)[C@H](O)[C@@H]1N(C)C(=O)CN,astromicin,unknown,,,,,,1.0,1.0,False,False,False
LLPOLZWFYMWNKH-UHFFFAOYSA-N,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,Hydrocodone,,E,boxed_hepatotox,,,,,,False,True,True
ZBCATMYQYDCTIZ-UHFFFAOYSA-N,Cc1ccc(O)c(O)c1,4-Methylcatechol,unknown,,,,medium,,,1.0,False,False,False
YTKUWDBFDASYHO-UHFFFAOYSA-N,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,BENDAMUSTINE,vNo-DILI-Concern,C,warning_hepatotox,,,,,1.0,True,True,False
ASUTZQLVASHGKV-UHFFFAOYSA-N,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,Galantamine hydrobromide,Ambiguous-DILI-Concern,E,,,medium,,,,False,True,False
ZKUDBRCEOBOWLF-UHFFFAOYSA-N,Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NN3CCCCCC3)cc2)no1,glisoxepide,unknown,,,,,,1.0,1.0,False,False,False
VDNLFJGJEQUWRB-UHFFFAOYSA-N,O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c(O)c(I)cc12,ROSE BENGAL FREE ACID,unknown,,,,medium,,,1.0,False,False,False
CBCKQZAAMUWICA-UHFFFAOYSA-N,Nc1ccc(N)cc1,P-Phenylenediamine,unknown,,,,medium,,,1.0,False,False,False
FPCCSQOGAWCVBH-UHFFFAOYSA-N,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,ketanserin,unknown,,,,weak,,,1.0,False,False,False
WINHZLLDWRZWRT-ATVHPVEESA-N,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,SUNITINIB,unknown,,,,,,1.0,1.0,False,False,False
ORFOPKXBNMVMKC-DWVKKRMSSA-N,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)[O-],CEFTAZIDIME SODIUM,unknown,,,,,,1.0,1.0,False,False,False
SPOAFZKFCYREMW-FWYLUGOYSA-N,CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCCO,rioprostil,unknown,,,,,,1.0,1.0,False,False,False
IPOPQVVNCFQFRK-UHFFFAOYSA-N,CCOC(=O)C1(c2ccccc2)CCN(CCC(O)c2ccccc2)CC1,phenoperidine,unknown,,,,,,1.0,1.0,False,False,False
YSXKPIUOCJLQIE-UHFFFAOYSA-N,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,BIPERIDEN,vNo-DILI-Concern,E,,,weak,,,1.0,True,True,False
WSEQXVZVJXJVFP-FQEVSTJZSA-N,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,ESCITALOPRAM,unknown,,,,,,1.0,1.0,False,False,False
HIGRLDNHDGYWQJ-UHFFFAOYSA-P,O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1,obidoxime,unknown,,,,medium,,,1.0,False,False,False
PTQXTEKSNBVPQJ-UHFFFAOYSA-N,CC(C)c1cc(C(C)C)c(CC(=O)NS(=O)(=O)Oc2c(C(C)C)cccc2C(C)C)c(C(C)C)c1,Avasimibe,unknown,,,,weak,,,1.0,False,False,False
UGTJLJZQQFGTJD-UHFFFAOYSA-N,N#CC(C#N)=NNc1cccc(Cl)c1,Carbonyl Cyanide m-Chlorophenyl Hydrazone,,,,,strong,,0.0,,False,False,False
KZNIFHPLKGYRTM-UHFFFAOYSA-N,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,Apigenin,unknown,,,,strong,,,1.0,False,False,False
UCSJYZPVAKXKNQ-UHFFFAOYSA-N,CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,Streptomycin sulfate,vNo-DILI-Concern,E,,weak,strong,,,,True,True,False
OHKOGUYZJXTSFX-KZFFXBSXSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O,TICARCILLIN,unknown,,,,,,1.0,1.0,False,False,False
NBQKINXMPLXUET-UHFFFAOYSA-N,O=C(Nc1cccc2c(=O)cc(-c3nn[nH]n3)oc12)c1ccc(OCCCCc2ccccc2)cc1,Pranlukast,unknown,,,,,,1.0,1.0,False,False,False
UZVHFVZFNXBMQJ-UHFFFAOYSA-N,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,BUTALBITAL,unknown,,boxed_hepatotox,,,,,1.0,False,False,True
HAWPXGHAZFHHAD-UHFFFAOYSA-N,CN(CCCl)CCCl,MECHLORETHAMINE,Ambiguous-DILI-Concern,E,,,,,1.0,0.0,False,True,False
MXWHMTNPTTVWDM-NXOFHUPFSA-N,CC(/C=N/N=C(N)N)=N\N=C(N)N,Mitoguazone,unknown,,,,,,1.0,1.0,False,False,False
VUAFHZCUKUDDBC-BYPYZUCNSA-N,CC(C)(S)C(=O)N[C@@H](CS)C(=O)O,bucillamine,unknown,,,,,,1.0,1.0,False,False,False
HGXFBVDWWKPUKZ-UHFFFAOYSA-N,C=CC1=C(C)c2cc3[nH]c(cc4[nH]c(cc5nc(cc1n2)C(C)=C5C=C)c(C)c4CCC(=O)O)c(CCC(=O)O)c3C,Phenodin,unknown,,,,medium,,,1.0,False,False,False
AURFZBICLPNKBZ-YZRLXODZSA-N,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,eltanolone,unknown,,,,,,1.0,1.0,False,False,False
WYUSVOMTXWRGEK-HBWVYFAYSA-N,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,Cefpodoxime,unknown,,,,,,1.0,1.0,False,False,False
XDDJGVMJFWAHJX-UHFFFAOYSA-N,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,CLORAZEPIC ACID,Ambiguous-DILI-Concern,D,,,,,1.0,1.0,False,True,False
RYYVLZVUVIJVGH-UHFFFAOYSA-N,Cn1c(=O)c2c(ncn2C)n(C)c1=O,CAFFEINE,vNo-DILI-Concern,,,medium,strong,,,1.0,True,False,False
QPFYXYFORQJZEC-UHFFFAOYSA-N,Nc1ccc(N=Nc2ccccc2)c(N)n1,Phenazopyridine,unknown,,,,strong,,,1.0,False,False,False
JQSHBVHOMNKWFT-UHFFFAOYSA-N,c1cnc2cc3c(cc2n1)C1CNCC3C1,"5,8,14-Triazatetracyclo[10.3.1.02,11.04,9]hexadeca-2,4,6,8,10-pentaene",vLess-DILI-Concern,C,,weak,,weak,,1.0,True,True,False
JXSJBGJIGXNWCI-UHFFFAOYSA-N,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,MALATHION,unknown,,,,strong,,,1.0,False,False,False
BVKZGUZCCUSVTD-UHFFFAOYSA-N,O=C(O)O,SODIUM BICARBONATE,vNo-DILI-Concern,,,,medium,strong,,1.0,True,False,False
PAYRUJLWNCNPSJ-UHFFFAOYSA-N,Nc1ccccc1,Aniline,unknown,,,,medium,,,1.0,False,False,False
OCJYIGYOJCODJL-UHFFFAOYSA-N,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,MECLIZINE,vNo-DILI-Concern,E,,,medium,,,1.0,True,True,False
TZRHLKRLEZJVIJ-UHFFFAOYSA-N,CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,PARECOXIB SODIUM,unknown,,,,,,1.0,1.0,False,False,False
FMHHVULEAZTJMA-UHFFFAOYSA-N,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,TRIOXSALEN,unknown,,,,weak,,,1.0,False,False,False
POGQSBRIGCQNEG-UHFFFAOYSA-N,NC(=O)c1cn(Cc2c(F)cccc2F)nn1,RUFINAMIDE,Ambiguous-DILI-Concern,E,warning_hepatotox,,,,1.0,0.0,False,True,False
VTRAEEWXHOVJFV-UHFFFAOYSA-N,CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,Olmesartan,unknown,D,,weak,,,,1.0,False,True,False
OVCDSSHSILBFBN-UHFFFAOYSA-N,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,AMODIAQUINE,unknown,A,,medium,strong,,1.0,1.0,False,True,False
FBPFZTCFMRRESA-UHFFFAOYSA-N,OCC(O)C(O)C(O)C(O)CO,Mannitol,vNo-DILI-Concern,,,medium,medium,,,,True,False,False
STQGQHZAVUOBTE-UHFFFAOYSA-N,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,Daunorubicin hydrochloride,vNo-DILI-Concern,E,no_signal,,strong,,,,True,True,False
FDGQSTZJBFJUBT-UHFFFAOYSA-N,O=c1[nH]cnc2nc[nH]c12,Hypoxanthine,unknown,,,,medium,,,1.0,False,False,False
QIGBRXMKCJKVMJ-UHFFFAOYSA-N,Oc1ccc(O)cc1,HYDROQUINONE,unknown,,,,medium,,,1.0,False,False,False
AEMRFAOFKBGASW-UHFFFAOYSA-N,O=C(O)CO,glycolic acid,unknown,,,,strong,,,1.0,False,False,False
INDBQLZJXZLFIT-UHFFFAOYSA-N,COc1cc(NC(C)CCCN)c2ncccc2c1,PRIMAQUINE,vNo-DILI-Concern,E,,,medium,,,1.0,True,True,False
LFQSCWFLJHTTHZ-UHFFFAOYSA-N,CCO,ALCOHOL,unknown,,,medium,strong,weak,1.0,1.0,False,False,False
ARAIBEBZBOPLMB-UFGQHTETSA-N,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1N=C(N)N,Zanamivir,unknown,,,,,,1.0,1.0,False,False,False
DLGOEMSEDOSKAD-UHFFFAOYSA-N,O=NN(CCCl)C(=O)NCCCl,CARMUSTINE,unknown,E,warning_hepatotox,,strong,,,1.0,False,True,False
WWZKQHOCKIZLMA-UHFFFAOYSA-N,CCCCCCCC(=O)O,octanoic acid,unknown,,,,medium,,,1.0,False,False,False
PQCAUHUKTBHUSA-UHFFFAOYSA-N,O=[N+]([O-])c1cccc2cn[nH]c12,7-Nitroindazole,unknown,,,,weak,,,1.0,False,False,False
GRWFGVWFFZKLTI-UHFFFAOYSA-N,CC1=CCC2CC1C2(C)C,(+-)-alpha-Pinene,unknown,,,,medium,,,1.0,False,False,False
KMSKQZKKOZQFFG-YXRRJAAWSA-N,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O[C@@H]2CCCCO2)[C@H](C)O1,pirarubicin,unknown,,,,,,1.0,1.0,False,False,False
VFEDRRNHLBGPNN-UHFFFAOYSA-N,Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1,nimustine,unknown,,,,weak,,1.0,1.0,False,False,False
CUHVIMMYOGQXCV-UHFFFAOYSA-N,Cc1cccc(C(C)c2c[nH]cn2)c1C,medetomidine,Ambiguous-DILI-Concern,,,,medium,,,1.0,False,False,False
BHELIUBJHYAEDK-OAIUPTLZSA-N,CNC(=O)C[C@@H](N)C(=O)N[C@@H](C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)c1ccc(O)cc1,aspoxicillin,unknown,,,,,,1.0,1.0,False,False,False
HPXRVTGHNJAIIH-UHFFFAOYSA-N,OC1CCCCC1,Cyclohexanol,unknown,,,medium,,,,1.0,False,False,False
JTIGKVIOEQASGT-UHFFFAOYSA-N,Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1,proquazone,unknown,,,,,,1.0,1.0,False,False,False
FOHHNHSLJDZUGQ-UHFFFAOYSA-N,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,HALOFANTRINE,unknown,,,,,,1.0,1.0,False,False,False
AGMMTXLNIQSRCG-UHFFFAOYSA-N,CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,QUINETHAZONE,unknown,,,,,,1.0,1.0,False,False,False
YBSJFWOBGCMAKL-UHFFFAOYSA-N,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,Dabigatran,unknown,D,,weak,,,,1.0,False,True,False
WUADCCWRTIWANL-UHFFFAOYSA-N,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,Biochanin A,unknown,,,,medium,,,1.0,False,False,False
BYBLEWFAAKGYCD-UHFFFAOYSA-N,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,MICONAZOLE,unknown,,,,strong,,,1.0,False,False,False
SEDQWOMFMIJKCU-UHFFFAOYSA-N,CNCCON=c1c2ccccc2ccc2ccccc12,demexiptiline,unknown,,,,,,1.0,1.0,False,False,False
WVCHIGAIXREVNS-UHFFFAOYSA-N,O=C1C=C(O)c2ccccc2C1=O,"2-Hydroxy-1,4-naphthoquinone",unknown,,,,weak,,,1.0,False,False,False
BMKDZUISNHGIBY-UHFFFAOYSA-N,CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,razoxane,Ambiguous-DILI-Concern,,,,strong,,,1.0,False,False,False
GWBPFRGXNGPPMF-UHFFFAOYSA-N,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,Sulfanitran,unknown,,,,weak,,,1.0,False,False,False
OHTXTCNTQJFRIG-UHFFFAOYSA-N,O=C1OC(c2ccc(O)c(S(=O)(=O)O)c2)(c2ccc(O)c(S(=O)(=O)O)c2)c2c(Br)c(Br)c(Br)c(Br)c21,sulfobromophthalein,unknown,,,,medium,,1.0,1.0,False,False,False
LRHPLDYGYMQRHN-UHFFFAOYSA-N,CCCCO,1-Butanol,unknown,,,,medium,,,1.0,False,False,False
ZNRGQMMCGHDTEI-ITGUQSILSA-N,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)c1c[nH]c3ccccc13)C2,tropisetron,unknown,,,,,,1.0,1.0,False,False,False
DZGWFCGJZKJUFP-UHFFFAOYSA-N,NCCc1ccc(O)cc1,tyramine,vNo-DILI-Concern,,,,weak,,,1.0,True,False,False
YQVALJGIKVYRNI-UHFFFAOYSA-N,O=[As](O)(O)c1ccc(NCCNc2ccc([As](=O)(O)O)cc2)cc1,difetarsone,unknown,,,,,,1.0,1.0,False,False,False
RBTBFTRPCNLSDE-UHFFFAOYSA-N,CN(C)c1ccc2nc3ccc(=[N+](C)C)cc-3sc2c1,METHYLENE BLUE CATION,unknown,,,,medium,,,1.0,False,False,False
DDRJAANPRJIHGJ-UHFFFAOYSA-N,CN1CC(=O)NC1=N,2-Imino-1-methyl-4-imidazolidinone,unknown,,,medium,weak,,,1.0,False,False,False
XIURVHNZVLADCM-IUODEOHRSA-N,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,CEPHALOTHIN,unknown,,,,,,1.0,1.0,False,False,False
MRBDMNSDAVCSSF-UHFFFAOYSA-N,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,PHENTOLAMINE,vNo-DILI-Concern,,,,medium,,1.0,1.0,True,False,False
PHXJVRSECIGDHY-UHFFFAOYSA-N,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,PONATINIB,Ambiguous-DILI-Concern,E,boxed_hepatotox,,,,,0.0,False,True,True
CVHZOJJKTDOEJC-UHFFFAOYSA-N,O=C1NS(=O)(=O)c2ccccc21,Saccharin,unknown,,,,medium,,1.0,1.0,False,False,False
UKOQVLAXCBRRGH-UHFFFAOYSA-N,CO/N=C(\N)c1ccc(-c2ccc(-c3ccc(/C(N)=N/OC)cc3)o2)cc1,Pafuramidine,unknown,,,,,,1.0,1.0,False,False,False
CURLTUGMZLYLDI-UHFFFAOYSA-N,O=C=O,carbon dioxide,unknown,,,,medium,,,1.0,False,False,False
JLVVSXFLKOJNIY-UHFFFAOYSA-N,[Mg+2],MAGNESIUM OXIDE,unknown,,,,medium,,,1.0,False,False,False
USZYSDMBJDPRIF-SVEJIMAYSA-N,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC,aclarubicin,unknown,,,,,,1.0,1.0,False,False,False
AXOIZCJOOAYSMI-UHFFFAOYSA-N,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,SUXAMETHONIUM,vNo-DILI-Concern,,,,strong,,,1.0,True,False,False
ZBNARPCCDMHDDV-UHFFFAOYSA-N,Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(N)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N)c2c1O,Trypan Blue free acid,unknown,,,,strong,,,1.0,False,False,False
VXMOONUMYLCFJD-DHLKQENFSA-N,COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1,barnidipine,unknown,,,,,,1.0,1.0,False,False,False
DFPAKSUCGFBDDF-UHFFFAOYSA-N,NC(=O)c1cccnc1,NIACINAMIDE,unknown,,,weak,strong,,,1.0,False,False,False
SIOXPEMLGUPBBT-UHFFFAOYSA-N,O=C(O)c1ccccn1,Chromium(III) picolinate,unknown,,,,strong,,,1.0,False,False,False
WEEGYLXZBRQIMU-UHFFFAOYSA-N,CC12CCC(CC1)C(C)(C)O2,cineole,unknown,,,,medium,,,1.0,False,False,False
ZOXJGFHDIHLPTG-UHFFFAOYSA-N,[B],Boron,unknown,,,,medium,,,1.0,False,False,False
WPFVBOQKRVRMJB-UHFFFAOYSA-N,CC(CC=O)CCCC(C)(C)O,Hydroxycitronellal,unknown,,,,medium,,,1.0,False,False,False
CZMAIROVPAYCMU-UHFFFAOYSA-N,[La+3],Lanthanum cation (3+),unknown,,,,strong,,,1.0,False,False,False
SMSRCGPDNDCXFR-CYWZMYCQSA-N,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@]2(OC)C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@@H]32)[C@H](C)O)C(=O)C1=O,cefbuperazone,unknown,,,,,,1.0,1.0,False,False,False
NXPPAOGUKPJVDI-UHFFFAOYSA-N,Oc1ccc2ccccc2c1O,"1,2-Dihydroxynaphthalene",unknown,,,,medium,,,1.0,False,False,False
ODKSFYDXXFIFQN-UHFFFAOYSA-N,NC(N)=NCCCC(N)C(=O)O,Arginine hydrochloride,vNo-DILI-Concern,,,,medium,,,,True,False,False
LJJFNFYPZOHRHM-UHFFFAOYSA-N,[C-]#[N+]CC(C)(C)OC,Technetium (99mTc) sestamibi,unknown,,,,weak,,,1.0,False,False,False
CHBRHODLKOZEPZ-UHFFFAOYSA-N,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,clotiazepam,unknown,,,,strong,,,1.0,False,False,False
WZPBZJONDBGPKJ-UHFFFAOYSA-N,CC1C(NC(=O)C(=NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,Aztreonam,Ambiguous-DILI-Concern,E,,,weak,,,,False,True,False
NIQCNGHVCWTJSM-UHFFFAOYSA-N,COC(=O)c1ccccc1C(=O)OC,dimethylphthalate,unknown,,,,medium,,,1.0,False,False,False
DQCKKXVULJGBQN-UHFFFAOYSA-N,O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,Naltrexone hydrochloride,Ambiguous-DILI-Concern,E,warning_hepatotox,,strong,,,,False,True,False
XNOPRXBHLZRZKH-UHFFFAOYSA-N,CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O,Oxytocin,vNo-DILI-Concern,,,,weak,,,,True,False,False
OSWPMRLSEDHDFF-UHFFFAOYSA-N,COC(=O)c1ccccc1O,METHYL SALICYLATE,unknown,,,,medium,,,1.0,False,False,False
JTPUMZTWMWIVPA-UHFFFAOYSA-O,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,ISOPROPAMIDE IODIDE,unknown,,,,,,1.0,1.0,False,False,False
DGEZNRSVGBDHLK-UHFFFAOYSA-N,c1cnc2c(c1)ccc1cccnc12,"1,10-Phenanthroline",unknown,,,,medium,,,1.0,False,False,False
DRBBFCLWYRJSJZ-UHFFFAOYSA-N,CN(CC(=O)O)/C(N)=N/P(=O)(O)O,Phosphocreatine,unknown,,,,medium,,,1.0,False,False,False
ZPBYVFQJHWLTFB-UHFFFAOYSA-N,Cn1cnc(=N)c2[nH]cnc21,3-Methyladenine,unknown,,,,strong,,,1.0,False,False,False
APIXJSLKIYYUKG-UHFFFAOYSA-N,CC(C)Cn1c(=O)n(C)c(=O)c2[nH]cnc21,3-Isobutyl-1-methylxanthine,unknown,,,,medium,,,1.0,False,False,False
HCIBTBXNLVOFER-UHFFFAOYSA-N,O=c1c(-c2ccccc2)c1-c1ccccc1,Diphenylcyclopropenone,unknown,,,,weak,,,1.0,False,False,False
UFLGIAIHIAPJJC-UHFFFAOYSA-N,CN(C)CCN(Cc1ccccc1)c1ccccn1,TRIPELENNAMINE,unknown,,,,,,1.0,1.0,False,False,False
XAGFODPZIPBFFR-UHFFFAOYSA-N,[Al],Aluminum,unknown,,,,strong,,,1.0,False,False,False
XYFCBTPGUUZFHI-UHFFFAOYSA-N,P,Phosphine,unknown,,,,medium,,,1.0,False,False,False
YAPQBXQYLJRXSA-UHFFFAOYSA-N,Cn1cnc2c1c(=O)[nH]c(=O)n2C,theobromine,unknown,,,,weak,,,1.0,False,False,False
DFEYYRMXOJXZRJ-UHFFFAOYSA-N,FCOC(C(F)(F)F)C(F)(F)F,SEVOFLURANE,unknown,B,warning_hepatotox,medium,,,,1.0,False,True,False
SXYIRMFQILZOAM-HVNFFKDJSA-N,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,ARTEMETHER,unknown,,,,,,1.0,1.0,False,False,False
IKMDFBPHZNJCSN-UHFFFAOYSA-N,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,Myricetin,unknown,,,,medium,,,1.0,False,False,False
PCHJSUWPFVWCPO-UHFFFAOYSA-N,[Au],Gold,unknown,,,medium,medium,,,1.0,False,False,False
ADIMAYPTOBDMTL-UHFFFAOYSA-N,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,OXAZEPAM,Ambiguous-DILI-Concern,E,,,strong,,,0.0,False,True,False
DTUQWGWMVIHBKE-UHFFFAOYSA-N,O=CCc1ccccc1,Phenylacetaldehyde,unknown,,,,weak,,,1.0,False,False,False
XDZKBRJLTGRPSS-BGZQYGJUSA-N,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,cefodizime,unknown,,,,,,1.0,1.0,False,False,False
CJGYSWNGNKCJSB-YVLZZHOMSA-N,CCCC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1OC(=O)CCC,bucladesine,unknown,,,,,,1.0,1.0,False,False,False
